epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,21312.6,0.82146,0.51626,0.90693,0.703,0.56066,0.61246,0.41938,0.94564,0.62764,0.97326,0.000482515,0.000482515,0.000482515
87,21549.5,0.82661,0.52124,0.90905,0.72412,0.51937,0.60978,0.41652,0.9479,0.62967,0.97296,0.000478392,0.000478392,0.000478392
88,21787.8,0.82394,0.51803,0.90719,0.68738,0.58562,0.62276,0.42323,0.94729,0.63334,0.97329,0.000474269,0.000474269,0.000474269
89,22023.6,0.82083,0.51624,0.90633,0.73901,0.53937,0.61832,0.41972,0.94045,0.62659,0.96976,0.000470145,0.000470145,0.000470145
90,22259.3,0.81651,0.51028,0.90579,0.73376,0.54063,0.61173,0.40726,0.94309,0.62936,0.97204,0.000466022,0.000466022,0.000466022
91,22494.5,0.82234,0.51651,0.90742,0.69773,0.58478,0.6233,0.41874,0.94539,0.63362,0.97152,0.000461898,0.000461898,0.000461898
92,22730.3,0.81865,0.51677,0.9059,0.739,0.54554,0.61458,0.41631,0.94456,0.62709,0.97157,0.000457775,0.000457775,0.000457775
93,22965.8,0.81389,0.5071,0.90345,0.73139,0.5519,0.6203,0.41803,0.94032,0.62931,0.97033,0.000453652,0.000453652,0.000453652
94,23201.2,0.81123,0.50542,0.90219,0.68834,0.57881,0.62395,0.42624,0.94556,0.62979,0.97072,0.000449528,0.000449528,0.000449528
95,23436.9,0.80801,0.50344,0.90111,0.76584,0.53145,0.62362,0.4253,0.94591,0.62472,0.9718,0.000445405,0.000445405,0.000445405
96,23671.5,0.81525,0.50865,0.90117,0.74801,0.54126,0.61694,0.41298,0.94743,0.63206,0.97225,0.000441282,0.000441282,0.000441282
97,23919.4,0.80816,0.5039,0.90053,0.74114,0.55746,0.62329,0.41378,0.95474,0.63514,0.97839,0.000437158,0.000437158,0.000437158
98,24154.4,0.80083,0.49714,0.89755,0.71229,0.57109,0.62482,0.41706,0.94771,0.63084,0.97374,0.000433035,0.000433035,0.000433035
99,24388.5,0.80649,0.50261,0.89864,0.74849,0.54348,0.62219,0.41609,0.94574,0.62433,0.97221,0.000428912,0.000428912,0.000428912
100,24624.1,0.80054,0.49791,0.89772,0.76745,0.53818,0.62667,0.41445,0.94569,0.62287,0.9748,0.000424788,0.000424788,0.000424788
101,24859.1,0.80311,0.49752,0.89981,0.70846,0.58043,0.62748,0.41195,0.95234,0.62696,0.97611,0.000420665,0.000420665,0.000420665
102,25098.5,0.79896,0.49751,0.89793,0.76307,0.53654,0.62147,0.40998,0.94724,0.61971,0.97589,0.000416542,0.000416542,0.000416542
103,25341.5,0.79946,0.49627,0.8975,0.70068,0.57073,0.6244,0.42244,0.94695,0.62122,0.97413,0.000412418,0.000412418,0.000412418
104,25600.8,0.80199,0.49501,0.89636,0.76837,0.54428,0.62096,0.41163,0.9524,0.62272,0.97733,0.000408295,0.000408295,0.000408295
105,25837.8,0.79559,0.4956,0.89591,0.74585,0.54591,0.62342,0.41792,0.94454,0.61895,0.97317,0.000404172,0.000404172,0.000404172
106,26076,0.79422,0.48899,0.89508,0.75988,0.54235,0.6246,0.42311,0.94637,0.62268,0.97279,0.000400048,0.000400048,0.000400048
107,26313.8,0.78903,0.48891,0.89417,0.77352,0.53621,0.62401,0.41737,0.94955,0.62943,0.97511,0.000395925,0.000395925,0.000395925
108,26551.6,0.78676,0.48716,0.89325,0.77694,0.54592,0.62486,0.41754,0.94637,0.62297,0.97443,0.000391802,0.000391802,0.000391802
109,26788.5,0.78952,0.48323,0.89366,0.72828,0.53573,0.61431,0.40941,0.94591,0.62762,0.97354,0.000387678,0.000387678,0.000387678
